"site_id","elev","yr","month","tmin_mn","tmax_mn","ppt","freezing"
22728,757,2011,11,7.81333333333333,21.9766666666667,32.14,0
22728,757,2011,12,2.84516129032258,15.3709677419355,59.15,6
22728,757,2012,1,4.32258064516129,20.6677419354839,6.16,0
22728,757,2012,2,4.53448275862069,20.9551724137931,3.34,0
22728,757,2012,3,6.34838709677419,23.8548387096774,13.67,0
22728,757,2012,4,11.48,29.6833333333333,4.73,0
22728,757,2012,5,16.5741935483871,34.8709677419355,0,0
22728,757,2012,6,21.82,39.67,3.03,0
22728,757,2012,7,23.8032258064516,36.8258064516129,69.8,0
22728,757,2012,8,23.658064516129,37.9354838709677,74.44,0
22728,757,2012,9,20.7433333333333,34.62,21.85,0
22728,757,2012,10,14.7064516129032,31.5967741935484,0,0
22728,757,2012,11,9.72333333333333,26.28,2.57,0
22728,757,2012,12,4.57741935483871,18.8032258064516,39.79,0
22728,757,2013,1,2.05483870967742,16.8129032258065,21.63,11
22728,757,2013,2,2.92142857142857,17.7607142857143,21.72,5
22728,757,2013,3,9.03870967741936,26.1870967741935,0.4,0
22728,757,2013,4,11.5033333333333,28.7333333333333,3.66,0
22728,757,2013,5,17.3129032258065,33.7258064516129,0.54,0
22728,757,2013,6,21.9133333333333,40.1733333333333,0,0
22728,757,2013,7,24.5290322580645,37.2387096774194,45.29,0
22728,757,2013,8,23.9548387096774,37.1806451612903,18.11,0
22728,757,2013,9,20.6766666666667,34.8633333333333,16.97,0
22728,757,2013,10,12.2,29.4838709677419,0,0
22728,757,2013,11,9.58333333333333,23.82,54.58,0
22728,757,2013,12,4.40322580645161,18.2548387096774,15.69,2
22728,757,2014,1,5.38709677419355,21.5806451612903,0,0
22728,757,2014,2,7.37857142857143,23.1035714285714,1.48,0
22728,757,2014,3,9.23548387096774,25.158064516129,12.58,0
22728,757,2014,4,11.8233333333333,28.5,0.41,0
22728,757,2014,5,16.1,32.4677419354839,0,0
22728,757,2014,6,22.5166666666667,39.3,0,0
22728,757,2014,7,24.1838709677419,37.758064516129,44.68,0
22728,757,2014,8,22.2645161290323,35.4806451612903,85.68,0
22728,757,2014,9,21.53,33.7833333333333,72.83,0
22728,757,2014,10,15.5354838709677,30.8258064516129,40.67,0
22728,757,2014,11,8.99666666666667,24.0866666666667,0,0
22728,757,2014,12,5.44838709677419,18.4451612903226,45.81,4
22728,757,2015,1,5.69677419354839,19.041935483871,75.02,3
22728,757,2015,2,8.40357142857143,23.4321428571429,17.43,0
22728,757,2015,3,10.6322580645161,26.3483870967742,7.68,0
22728,757,2015,4,11.5,28.2333333333333,5.34,0
22728,757,2015,5,14.2870967741935,30.3096774193548,4.15,0
22728,757,2015,6,23.45,38.8433333333333,10.59,0
22728,757,2015,7,24.0935483870968,36.5709677419355,41.27,0
22728,757,2015,8,24.2451612903226,38.2322580645161,41.18,0
22728,757,2015,9,21.6366666666667,33.8166666666667,58.18,0
22728,757,2015,10,16.3096774193548,29.6935483870968,68.58,0
22728,757,2015,11,6.58,22.26,8.57,0
22728,757,2015,12,2.95483870967742,17.7806451612903,17.07,10
22728,757,2016,1,3.11612903225806,17.9290322580645,41.24,1
22728,757,2016,2,6.23103448275862,24.3896551724138,4.53,4
22728,757,2016,3,9.27741935483871,26.4451612903226,3.3,0
22728,757,2016,4,10.8833333333333,27.4366666666667,18.32,0
22728,757,2016,5,15,31.4516129032258,0,0
22728,757,2016,6,23.36,38.8066666666667,51.27,0
22728,757,2016,7,25.2838709677419,38.4483870967742,95.23,0
22728,757,2016,8,22.5322580645161,35.2322580645161,77.07,0
22728,757,2016,9,19.2933333333333,33.2933333333333,44.74,0
22728,757,2016,10,16.3032258064516,32.8322580645161,6.47,0
22728,757,2016,11,9.95,24.82,7.54,0
22728,757,2016,12,5.30322580645161,19.4225806451613,29.98,2
22728,757,2017,1,4.42258064516129,16.958064516129,50.39,5
22728,757,2017,2,6.98571428571429,21.9392857142857,5.05,0
22728,757,2017,3,10.1290322580645,27.8645161290323,3.19,0
22728,757,2017,4,12.2133333333333,29.5533333333333,0,0
22728,757,2017,5,15.0612903225806,32.4548387096774,1.31,0
22728,757,2017,6,22.29,40.1,0,0
22728,757,2017,7,23.9290322580645,37.2387096774194,138.25,0
22728,757,2017,8,22.4741935483871,37.8677419354839,43.41,0
22728,757,2017,9,19.9333333333333,35.7533333333333,0.87,0
22728,757,2017,10,16.4612903225806,33.7258064516129,0,0
22728,757,2017,11,12.0833333333333,28.45,1.86,0
22728,757,2017,12,6.26451612903226,21.1967741935484,10.4,2
22728,757,2018,1,6.46774193548387,22.5548387096774,6.4,2
22728,757,2018,2,5.95357142857143,21.3714285714286,51.76,2
22728,757,2018,3,8.35161290322581,24.1967741935484,1.09,0
22728,757,2018,4,12.7666666666667,31.44,0,0
22728,757,2018,5,16.4032258064516,34.5612903225806,0,0
22728,757,2018,6,20.84,38.93,26.44,0
22728,757,2018,7,24.4645161290323,38.4870967741935,20.07,0
22728,757,2018,8,24.1741935483871,37.3354838709677,43.5,0
22728,757,2018,9,22.85,36.53,36.38,0
22728,757,2018,10,14.5870967741935,27.1193548387097,76.06,0
22728,757,2018,11,7.45,23.65,3.45,0
22728,757,2018,12,4.74838709677419,18.6161290322581,29.87,3
22728,757,2019,1,3.57741935483871,18.5967741935484,31.15,4
22728,757,2019,2,3.31428571428571,17.1357142857143,72.07,9
22728,757,2019,3,7.42903225806452,23.6516129032258,19.64,0
22728,757,2019,4,11.7866666666667,28.75,1.04,0
22728,757,2019,5,13.3548387096774,29.058064516129,3.54,0
22728,757,2019,6,20.68,37.95,0,0
22728,757,2019,7,24.6193548387097,39.5677419354839,21.89,0
22728,757,2019,8,24.1677419354839,38.8870967741936,47.23,0
22728,757,2019,9,20.9266666666667,34.7566666666667,47.59,0
22728,757,2019,10,13.6612903225806,30.3741935483871,0,0
22728,757,2019,11,10.89,24.47,67.75,0
22728,757,2019,12,4.83225806451613,17.7483870967742,41.29,4
22728,757,2020,1,4.41290322580645,18.9387096774194,16.19,0
22728,757,2020,2,4.80689655172414,19.751724137931,19.34,3
22728,757,2020,3,8.43225806451613,22.2903225806452,25.75,0
22728,757,2020,4,11.3966666666667,29.11,0.92,0
22728,757,2020,5,18.0129032258065,35.5483870967742,0.76,0
22728,757,2020,6,21.2033333333333,39.11,1,0
22728,757,2020,7,25.9193548387097,39.4774193548387,28.45,0
22728,757,2020,8,26.4129032258065,41.0064516129032,14.53,0
22728,757,2020,9,22.65,37.0866666666667,0,0
22728,757,2020,10,16.0645161290323,33.9161290322581,0.69,0
22728,757,2020,11,10.5966666666667,26.8666666666667,3.21,0
22728,757,2020,12,4.04516129032258,20.0258064516129,7.78,0
22728,757,2021,1,1.6741935483871,19.1741935483871,21.4,10
22728,757,2021,2,3.63214285714286,21.8357142857143,0,3
22728,757,2021,3,6.63225806451613,22.8193548387097,16.38,1
22728,757,2021,4,11.3433333333333,29.4366666666667,1.1,0
22728,757,2021,5,14.4645161290323,33.7838709677419,0,0
22728,757,2021,6,21.9233333333333,39.5633333333333,1.03,0
22728,757,2021,7,23.0741935483871,35.5935483870968,200.86,0
22728,757,2021,8,22.6483870967742,35.7096774193548,128.63,0
22728,757,2021,9,20.0633333333333,34.91,45.07,0
22728,757,2021,10,12.4161290322581,29.4193548387097,2.13,0
22728,757,2021,11,8.61666666666667,27.66,0,0
22728,757,2021,12,5.10322580645161,20.7322580645161,33.54,2
22728,757,2022,1,2.93548387096774,19.7806451612903,18.32,4
22728,757,2022,2,1.86785714285714,20.2357142857143,4.72,8
22728,757,2022,3,6.00645161290323,24.3258064516129,4.85,0
22728,757,2022,4,10.53,30.5133333333333,0,0
22728,757,2022,5,15.1870967741935,34.7806451612903,0,0
22728,757,2022,6,21.7633333333333,38.3766666666667,1.73,0
22728,757,2022,7,24.4451612903226,38.2161290322581,52.31,0
22728,757,2022,8,22.6645161290323,35.1193548387097,104.53,0
22728,757,2022,9,20.9866666666667,35.7233333333333,28.66,0
22728,757,2022,10,13.2838709677419,28.8096774193548,35.95,0
22728,757,2022,11,4.08666666666667,22.0333333333333,0,0
22728,757,2022,12,3.35806451612903,18.5096774193548,29.85,5
22728,757,2023,1,2.03548387096774,17.2612903225806,52.84,9
22728,757,2023,2,2.89285714285714,18.3642857142857,26.95,6
22728,757,2023,3,5.51290322580645,21.1032258064516,19.64,3
22728,757,2023,4,9.08666666666667,29.35,0,1
22728,757,2023,5,14.7935483870968,33.0258064516129,10.71,0
22728,757,2023,6,17.1933333333333,36.8433333333333,0,0
22728,757,2023,7,25.0451612903226,41.6258064516129,36.98,0
22728,757,2023,8,24.2451612903226,38.7548387096774,39.86,0
22728,757,2023,9,19.75,36.9066666666667,6.33,0
22728,757,2023,10,14.6032258064516,32.4322580645161,14.69,0
22728,757,2023,11,9.49333333333333,25.5066666666667,8.21,0
22728,757,2023,12,3.82258064516129,20.8258064516129,38.6,0
22728,757,2024,1,2.37741935483871,17.5548387096774,53.12,8
22728,757,2024,2,5.97931034482759,20.5068965517241,37.34,0
22728,757,2024,3,7.21935483870968,22.4612903225806,25.9,0
22728,757,2024,4,10.09,27.35,24.61,0
22728,757,2024,5,14.7903225806452,33.0903225806452,0,0
22728,757,2024,6,22.3666666666667,39.8466666666667,43.16,0
22728,757,2024,7,24.8290322580645,40.2838709677419,72.43,0
22728,757,2024,8,24.5387096774194,38.458064516129,30.65,0
22728,757,2024,9,22.1966666666667,37.7866666666667,5.19,0
22728,757,2024,10,15.7258064516129,35.1516129032258,0,0
22728,757,2024,11,5.20333333333333,23.1233333333333,12.9,0
22728,757,2024,12,4.64838709677419,23.8064516129032,0,0
24171,746,2011,1,1.97741935483871,18.8645161290323,0,6
24171,746,2011,2,2.36428571428571,18.6464285714286,7.79,6
24171,746,2011,3,8.6,26.1032258064516,2.56,0
24171,746,2011,4,12.11,29.39,10.17,0
24171,746,2011,5,14.0967741935484,31.3645161290323,0,0
24171,746,2011,6,20.32,39.4766666666667,7.23,0
24171,746,2011,7,24.0354838709677,38.5967741935484,59.16,0
24171,746,2011,8,24.6774193548387,38.8161290322581,23.65,0
24171,746,2011,9,20.49,36.3033333333333,75.49,0
24171,746,2011,10,14.6129032258065,31.1387096774194,1.45,0
24171,746,2011,11,7.83333333333333,22.0033333333333,32.34,0
24171,746,2011,12,2.73870967741935,15.4290322580645,54.91,6
24171,746,2012,1,4.18387096774194,20.7225806451613,6.56,0
24171,746,2012,2,4.5551724137931,21.0103448275862,3.32,0
24171,746,2012,3,6.41935483870968,23.858064516129,12.29,0
24171,746,2012,4,11.65,29.7833333333333,4.69,0
24171,746,2012,5,16.8032258064516,34.9387096774194,0,0
24171,746,2012,6,21.91,39.76,2.84,0
24171,746,2012,7,23.8806451612903,36.8645161290323,69.26,0
24171,746,2012,8,23.8193548387097,38.0161290322581,74.25,0
24171,746,2012,9,20.7966666666667,34.6,23.17,0
24171,746,2012,10,14.7548387096774,31.6,0,0
24171,746,2012,11,9.66666666666667,26.27,2.09,0
24171,746,2012,12,4.48064516129032,18.8870967741935,36.6,2
24171,746,2013,1,1.92258064516129,16.8354838709677,21.72,11
24171,746,2013,2,2.89285714285714,17.8142857142857,22.23,4
24171,746,2013,3,9.02903225806452,26.2645161290323,0.9,0
24171,746,2013,4,11.6666666666667,28.8033333333333,4.79,0
24171,746,2013,5,17.4677419354839,33.8,0.63,0
24171,746,2013,6,21.9533333333333,40.2533333333333,0,0
24171,746,2013,7,24.6193548387097,37.3032258064516,52.71,0
24171,746,2013,8,24.1483870967742,37.2806451612903,19.22,0
24171,746,2013,9,20.7033333333333,34.8666666666667,21.06,0
24171,746,2013,10,12.1774193548387,29.4516129032258,0,0
24171,746,2013,11,9.6,23.8566666666667,57.21,0
24171,746,2013,12,4.2741935483871,18.3516129032258,14.92,2
24171,746,2014,1,5.2741935483871,21.6,0,0
24171,746,2014,2,7.42857142857143,23.1607142857143,0.91,0
24171,746,2014,3,9.24193548387097,25.2451612903226,10.43,0
24171,746,2014,4,11.9566666666667,28.6,0.31,0
24171,746,2014,5,16.2483870967742,32.558064516129,0,0
24171,746,2014,6,22.4866666666667,39.4,0,0
24171,746,2014,7,24.2483870967742,37.8096774193548,48.34,0
24171,746,2014,8,22.3967741935484,35.5387096774194,84,0
24171,746,2014,9,21.57,33.7666666666667,66.21,0
24171,746,2014,10,15.4967741935484,30.8483870967742,40.52,0
24171,746,2014,11,9.06666666666667,24.1666666666667,0,0
24171,746,2014,12,5.36129032258065,18.4935483870968,45.59,4
24171,746,2015,1,5.53225806451613,19.0870967741935,74.64,4
24171,746,2015,2,8.35357142857143,23.4535714285714,17.67,0
24171,746,2015,3,10.6290322580645,26.4612903225806,7.16,0
24171,746,2015,4,11.63,28.3166666666667,6.5,0
24171,746,2015,5,14.4096774193548,30.358064516129,5.41,0
24171,746,2015,6,23.52,38.9066666666667,8.37,0
24171,746,2015,7,24.1322580645161,36.6709677419355,45.8,0
24171,746,2015,8,24.4225806451613,38.3,40.7,0
24171,746,2015,9,21.71,33.83,61,0
24171,746,2015,10,16.341935483871,29.6903225806452,67.88,0
24171,746,2015,11,6.52,22.3033333333333,9.31,0
24171,746,2015,12,2.82903225806452,17.8774193548387,16.99,10
24171,746,2016,1,3,18.0032258064516,41.94,1
24171,746,2016,2,6.12758620689655,24.4172413793103,4.77,4
24171,746,2016,3,9.33548387096774,26.6161290322581,3.97,0
24171,746,2016,4,11.0266666666667,27.5533333333333,17.16,0
24171,746,2016,5,15.1709677419355,31.5225806451613,0,0
24171,746,2016,6,23.47,38.9233333333333,49.22,0
24171,746,2016,7,25.3709677419355,38.5612903225806,104.64,0
24171,746,2016,8,22.7709677419355,35.3225806451613,85.49,0
24171,746,2016,9,19.3333333333333,33.2833333333333,40.97,0
24171,746,2016,10,16.4096774193548,32.8516129032258,6.97,0
24171,746,2016,11,9.99666666666667,24.8133333333333,5.72,0
24171,746,2016,12,5.23225806451613,19.441935483871,27.78,2
24171,746,2017,1,4.39032258064516,16.9161290322581,41.51,5
24171,746,2017,2,7.05357142857143,21.95,5.15,0
24171,746,2017,3,10.1645161290323,27.9677419354839,3.18,0
24171,746,2017,4,12.51,29.5866666666667,0,0
24171,746,2017,5,15.2129032258065,32.5032258064516,1.25,0
24171,746,2017,6,22.24,40.1366666666667,0,0
24171,746,2017,7,24.0225806451613,37.2612903225806,150.59,0
24171,746,2017,8,22.5322580645161,37.8612903225806,40.56,0
24171,746,2017,9,19.88,35.6666666666667,1.09,0
24171,746,2017,10,16.3677419354839,33.6129032258064,0,0
24171,746,2017,11,12.11,28.3866666666667,1.63,0
24171,746,2017,12,6.08064516129032,21.2032258064516,10.5,2
24171,746,2018,1,6.38387096774194,22.4709677419355,8.01,2
24171,746,2018,2,6.01071428571429,21.3464285714286,44.84,2
24171,746,2018,3,8.41290322580645,24.2322580645161,1.19,0
24171,746,2018,4,12.9266666666667,31.4133333333333,0,0
24171,746,2018,5,16.5225806451613,34.5096774193548,0,0
24171,746,2018,6,20.82,38.94,24.69,0
24171,746,2018,7,24.5870967741935,38.5129032258065,25.57,0
24171,746,2018,8,24.3225806451613,37.2903225806452,41.16,0
24171,746,2018,9,22.8933333333333,36.4466666666667,40.52,0
24171,746,2018,10,14.6967741935484,27.0870967741935,82.7,0
24171,746,2018,11,7.55666666666667,23.5766666666667,3.25,0
24171,746,2018,12,4.69354838709677,18.6548387096774,25.78,3
24171,746,2019,1,3.52258064516129,18.5516129032258,32.67,4
24171,746,2019,2,3.35,17.1178571428571,66.55,9
24171,746,2019,3,7.45483870967742,23.6806451612903,18.23,0
24171,746,2019,4,12.0366666666667,28.8033333333333,0.55,0
24171,746,2019,5,13.6193548387097,29.0838709677419,4.51,0
24171,746,2019,6,20.71,37.9666666666667,0,0
24171,746,2019,7,24.6806451612903,39.6161290322581,29.92,0
24171,746,2019,8,24.3290322580645,38.9548387096774,52.03,0
24171,746,2019,9,20.9933333333333,34.7033333333333,51.28,0
24171,746,2019,10,13.7903225806452,30.3193548387097,0,0
24171,746,2019,11,10.96,24.4733333333333,69.34,0
24171,746,2019,12,4.77741935483871,17.7612903225806,42.56,4
24171,746,2020,1,4.28064516129032,18.9161290322581,16.64,0
24171,746,2020,2,4.88275862068966,19.8448275862069,19.84,3
24171,746,2020,3,8.51612903225806,22.358064516129,25.79,0
24171,746,2020,4,11.64,29.15,1.11,0
24171,746,2020,5,18.2064516129032,35.5677419354839,0.46,0
24171,746,2020,6,21.2666666666667,39.1666666666667,0.47,0
24171,746,2020,7,26.0290322580645,39.5387096774194,25.28,0
24171,746,2020,8,26.4677419354839,41.041935483871,17.72,0
24171,746,2020,9,22.75,37.0266666666667,0,0
24171,746,2020,10,16.2193548387097,33.858064516129,0.8,0
24171,746,2020,11,10.6133333333333,26.8233333333333,3.75,0
24171,746,2020,12,3.93225806451613,20.0870967741935,7.34,0
24171,746,2021,1,1.44516129032258,19.1548387096774,21.59,13
24171,746,2021,2,3.46785714285714,21.8285714285714,0,4
24171,746,2021,3,6.75806451612903,22.9806451612903,16.28,0
24171,746,2021,4,11.1866666666667,29.3133333333333,1.29,0
24171,746,2021,5,14.4225806451613,33.7709677419355,0,0
24171,746,2021,6,21.9366666666667,39.5166666666667,0.7,0
24171,746,2021,7,23.1,35.558064516129,199.36,0
24171,746,2021,8,22.6193548387097,35.6741935483871,101.81,0
24171,746,2021,9,20.0066666666667,34.8833333333333,42.6,0
24171,746,2021,10,12.5161290322581,29.4387096774194,1.79,0
24171,746,2021,11,8.41666666666667,27.6533333333333,0,0
24171,746,2021,12,5,20.7548387096774,33.01,2
24171,746,2022,1,2.69354838709677,19.7677419354839,18.76,4
24171,746,2022,2,1.67142857142857,20.2642857142857,5.02,8
24171,746,2022,3,5.9741935483871,24.4161290322581,4.46,0
24171,746,2022,4,10.3933333333333,30.3866666666667,0,0
24171,746,2022,5,15.1322580645161,34.8,0,0
24171,746,2022,6,21.8766666666667,38.37,1,0
24171,746,2022,7,24.5806451612903,38.1903225806452,47.26,0
24171,746,2022,8,22.6709677419355,35.1322580645161,91.72,0
24171,746,2022,9,20.96,35.68,33.3,0
24171,746,2022,10,13.2838709677419,28.8161290322581,27.22,0
24171,746,2022,11,4.02333333333333,22.0566666666667,0,0
24171,746,2022,12,3.27741935483871,18.5161290322581,28.2,6
24171,746,2023,1,1.87096774193548,17.2774193548387,46.11,11
24171,746,2023,2,2.82142857142857,18.375,25.36,7
24171,746,2023,3,5.58064516129032,21.1161290322581,19.88,2
24171,746,2023,4,9.03666666666667,29.25,0,1
24171,746,2023,5,14.7258064516129,33.0193548387097,11.28,0
24171,746,2023,6,17.3366666666667,36.8166666666667,0,0
24171,746,2023,7,25.1903225806452,41.6096774193548,33.05,0
24171,746,2023,8,24.2290322580645,38.7516129032258,41.17,0
24171,746,2023,9,19.68,36.88,7.68,0
24171,746,2023,10,14.6741935483871,32.4290322580645,10.93,0
24171,746,2023,11,9.34333333333333,25.52,9.36,0
24171,746,2023,12,3.64193548387097,20.8290322580645,38.26,0
24171,746,2024,1,2.25161290322581,17.5387096774194,51.29,8
24171,746,2024,2,5.89310344827586,20.5620689655172,36.1,0
24171,746,2024,3,7.06451612903226,22.4387096774194,22.08,0
24171,746,2024,4,9.89333333333333,27.2233333333333,22.73,0
24171,746,2024,5,14.9322580645161,33.1258064516129,0,0
24171,746,2024,6,22.26,39.61,48.14,0
24171,746,2024,7,24.7483870967742,40.241935483871,74.23,0
24171,746,2024,8,24.3290322580645,38.2838709677419,31.74,0
24171,746,2024,9,21.8866666666667,37.5233333333333,5.41,0
24171,746,2024,10,15.4870967741935,35.1096774193548,0,0
24171,746,2024,11,5.02,23.1566666666667,12.59,0
24171,746,2024,12,4.65161290322581,23.7548387096774,0,0
24206,746,2011,1,1.97741935483871,18.8645161290323,0,6
24206,746,2011,2,2.36428571428571,18.6464285714286,7.79,6
24206,746,2011,3,8.6,26.1032258064516,2.56,0
24206,746,2011,4,12.11,29.39,10.17,0
24206,746,2011,5,14.0967741935484,31.3645161290323,0,0
24206,746,2011,6,20.32,39.4766666666667,7.23,0
24206,746,2011,7,24.0354838709677,38.5967741935484,59.16,0
24206,746,2011,8,24.6774193548387,38.8161290322581,23.65,0
24206,746,2011,9,20.49,36.3033333333333,75.49,0
24206,746,2011,10,14.6129032258065,31.1387096774194,1.45,0
24206,746,2011,11,7.83333333333333,22.0033333333333,32.34,0
24206,746,2011,12,2.73870967741935,15.4290322580645,54.91,6
24206,746,2012,1,4.18387096774194,20.7225806451613,6.56,0
24206,746,2012,2,4.5551724137931,21.0103448275862,3.32,0
24206,746,2012,3,6.41935483870968,23.858064516129,12.29,0
24206,746,2012,4,11.65,29.7833333333333,4.69,0
24206,746,2012,5,16.8032258064516,34.9387096774194,0,0
24206,746,2012,6,21.91,39.76,2.84,0
24206,746,2012,7,23.8806451612903,36.8645161290323,69.26,0
24206,746,2012,8,23.8193548387097,38.0161290322581,74.25,0
24206,746,2012,9,20.7966666666667,34.6,23.17,0
24206,746,2012,10,14.7548387096774,31.6,0,0
24206,746,2012,11,9.66666666666667,26.27,2.09,0
24206,746,2012,12,4.48064516129032,18.8870967741935,36.6,2
24206,746,2013,1,1.92258064516129,16.8354838709677,21.72,11
24206,746,2013,2,2.89285714285714,17.8142857142857,22.23,4
24206,746,2013,3,9.02903225806452,26.2645161290323,0.9,0
24206,746,2013,4,11.6666666666667,28.8033333333333,4.79,0
24206,746,2013,5,17.4677419354839,33.8,0.63,0
24206,746,2013,6,21.9533333333333,40.2533333333333,0,0
24206,746,2013,7,24.6193548387097,37.3032258064516,52.71,0
24206,746,2013,8,24.1483870967742,37.2806451612903,19.22,0
24206,746,2013,9,20.7033333333333,34.8666666666667,21.06,0
24206,746,2013,10,12.1774193548387,29.4516129032258,0,0
24206,746,2013,11,9.6,23.8566666666667,57.21,0
24206,746,2013,12,4.2741935483871,18.3516129032258,14.92,2
24206,746,2014,1,5.2741935483871,21.6,0,0
24206,746,2014,2,7.42857142857143,23.1607142857143,0.91,0
24206,746,2014,3,9.24193548387097,25.2451612903226,10.43,0
24206,746,2014,4,11.9566666666667,28.6,0.31,0
24206,746,2014,5,16.2483870967742,32.558064516129,0,0
24206,746,2014,6,22.4866666666667,39.4,0,0
24206,746,2014,7,24.2483870967742,37.8096774193548,48.34,0
24206,746,2014,8,22.3967741935484,35.5387096774194,84,0
24206,746,2014,9,21.57,33.7666666666667,66.21,0
24206,746,2014,10,15.4967741935484,30.8483870967742,40.52,0
24206,746,2014,11,9.06666666666667,24.1666666666667,0,0
24206,746,2014,12,5.36129032258065,18.4935483870968,45.59,4
24206,746,2015,1,5.53225806451613,19.0870967741935,74.64,4
24206,746,2015,2,8.35357142857143,23.4535714285714,17.67,0
24206,746,2015,3,10.6290322580645,26.4612903225806,7.16,0
24206,746,2015,4,11.63,28.3166666666667,6.5,0
24206,746,2015,5,14.4096774193548,30.358064516129,5.41,0
24206,746,2015,6,23.52,38.9066666666667,8.37,0
24206,746,2015,7,24.1322580645161,36.6709677419355,45.8,0
24206,746,2015,8,24.4225806451613,38.3,40.7,0
24206,746,2015,9,21.71,33.83,61,0
24206,746,2015,10,16.341935483871,29.6903225806452,67.88,0
24206,746,2015,11,6.52,22.3033333333333,9.31,0
24206,746,2015,12,2.82903225806452,17.8774193548387,16.99,10
24206,746,2016,1,3,18.0032258064516,41.94,1
24206,746,2016,2,6.12758620689655,24.4172413793103,4.77,4
24206,746,2016,3,9.33548387096774,26.6161290322581,3.97,0
24206,746,2016,4,11.0266666666667,27.5533333333333,17.16,0
24206,746,2016,5,15.1709677419355,31.5225806451613,0,0
24206,746,2016,6,23.47,38.9233333333333,49.22,0
24206,746,2016,7,25.3709677419355,38.5612903225806,104.64,0
24206,746,2016,8,22.7709677419355,35.3225806451613,85.49,0
24206,746,2016,9,19.3333333333333,33.2833333333333,40.97,0
24206,746,2016,10,16.4096774193548,32.8516129032258,6.97,0
24206,746,2016,11,9.99666666666667,24.8133333333333,5.72,0
24206,746,2016,12,5.23225806451613,19.441935483871,27.78,2
24206,746,2017,1,4.39032258064516,16.9161290322581,41.51,5
24206,746,2017,2,7.05357142857143,21.95,5.15,0
24206,746,2017,3,10.1645161290323,27.9677419354839,3.18,0
24206,746,2017,4,12.51,29.5866666666667,0,0
24206,746,2017,5,15.2129032258065,32.5032258064516,1.25,0
24206,746,2017,6,22.24,40.1366666666667,0,0
24206,746,2017,7,24.0225806451613,37.2612903225806,150.59,0
24206,746,2017,8,22.5322580645161,37.8612903225806,40.56,0
24206,746,2017,9,19.88,35.6666666666667,1.09,0
24206,746,2017,10,16.3677419354839,33.6129032258064,0,0
24206,746,2017,11,12.11,28.3866666666667,1.63,0
24206,746,2017,12,6.08064516129032,21.2032258064516,10.5,2
24206,746,2018,1,6.38387096774194,22.4709677419355,8.01,2
24206,746,2018,2,6.01071428571429,21.3464285714286,44.84,2
24206,746,2018,3,8.41290322580645,24.2322580645161,1.19,0
24206,746,2018,4,12.9266666666667,31.4133333333333,0,0
24206,746,2018,5,16.5225806451613,34.5096774193548,0,0
24206,746,2018,6,20.82,38.94,24.69,0
24206,746,2018,7,24.5870967741935,38.5129032258065,25.57,0
24206,746,2018,8,24.3225806451613,37.2903225806452,41.16,0
24206,746,2018,9,22.8933333333333,36.4466666666667,40.52,0
24206,746,2018,10,14.6967741935484,27.0870967741935,82.7,0
24206,746,2018,11,7.55666666666667,23.5766666666667,3.25,0
24206,746,2018,12,4.69354838709677,18.6548387096774,25.78,3
24206,746,2019,1,3.52258064516129,18.5516129032258,32.67,4
24206,746,2019,2,3.35,17.1178571428571,66.55,9
24206,746,2019,3,7.45483870967742,23.6806451612903,18.23,0
24206,746,2019,4,12.0366666666667,28.8033333333333,0.55,0
24206,746,2019,5,13.6193548387097,29.0838709677419,4.51,0
24206,746,2019,6,20.71,37.9666666666667,0,0
24206,746,2019,7,24.6806451612903,39.6161290322581,29.92,0
24206,746,2019,8,24.3290322580645,38.9548387096774,52.03,0
24206,746,2019,9,20.9933333333333,34.7033333333333,51.28,0
24206,746,2019,10,13.7903225806452,30.3193548387097,0,0
24206,746,2019,11,10.96,24.4733333333333,69.34,0
24206,746,2019,12,4.77741935483871,17.7612903225806,42.56,4
24206,746,2020,1,4.28064516129032,18.9161290322581,16.64,0
24206,746,2020,2,4.88275862068966,19.8448275862069,19.84,3
24206,746,2020,3,8.51612903225806,22.358064516129,25.79,0
24206,746,2020,4,11.64,29.15,1.11,0
24206,746,2020,5,18.2064516129032,35.5677419354839,0.46,0
24206,746,2020,6,21.2666666666667,39.1666666666667,0.47,0
24206,746,2020,7,26.0290322580645,39.5387096774194,25.28,0
24206,746,2020,8,26.4677419354839,41.041935483871,17.72,0
24206,746,2020,9,22.75,37.0266666666667,0,0
24206,746,2020,10,16.2193548387097,33.858064516129,0.8,0
24206,746,2020,11,10.6133333333333,26.8233333333333,3.75,0
24206,746,2020,12,3.93225806451613,20.0870967741935,7.34,0
24206,746,2021,1,1.44516129032258,19.1548387096774,21.59,13
24206,746,2021,2,3.46785714285714,21.8285714285714,0,4
24206,746,2021,3,6.75806451612903,22.9806451612903,16.28,0
24206,746,2021,4,11.1866666666667,29.3133333333333,1.29,0
24206,746,2021,5,14.4225806451613,33.7709677419355,0,0
24206,746,2021,6,21.9366666666667,39.5166666666667,0.7,0
24206,746,2021,7,23.1,35.558064516129,199.36,0
24206,746,2021,8,22.6193548387097,35.6741935483871,101.81,0
24206,746,2021,9,20.0066666666667,34.8833333333333,42.6,0
24206,746,2021,10,12.5161290322581,29.4387096774194,1.79,0
24206,746,2021,11,8.41666666666667,27.6533333333333,0,0
24206,746,2021,12,5,20.7548387096774,33.01,2
24206,746,2022,1,2.69354838709677,19.7677419354839,18.76,4
